Volcano Number,Volcano Name,VEI,Eruption Category,Latitude,Longitude,Country,Recoded Volcano Type,Region,Recoded Dominant Rock Type,Tectonic Setting,Elevation (m)
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Uncertain Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Uncertain Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,2.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,0.0,Uncertain Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Uncertain Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,3.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,1.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,0.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
282110,Asosan,1.0,Confirmed Eruption,32.884,131.104,Japan,Caldera,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1592
255060,Kavachi,,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Uncertain Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Uncertain Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,0.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,1.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
255060,Kavachi,2.0,Confirmed Eruption,-8.991,157.979,Solomon Islands,Submarine,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Crustal thickness unknown,-20
332010,Kilauea,,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,3.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,1.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,1.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,2.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,,Discredited Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,2.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,0.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,1.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,2.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
332010,Kilauea,4.0,Confirmed Eruption,19.421,-155.287,United States,Shield,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Intraplate / Oceanic crust (< 15 km),1222
